TimeStamp,A,B,C,D,E,F
20110228,27.0762,30.7496,30.265,43.5708,48.4828,58.1976
20110301,26.4588,30.3056,29.7115,42.5358,48.576,57.884
20110302,26.5584,30.3153,29.5989,42.1256,48.4549,57.5703
20110303,27.2355,30.8461,30.4151,42.9741,48.5108,57.6718
20110304,27.1957,30.6434,29.9647,42.424,48.5388,57.2474
20110307,26.6779,30.7206,29.7584,42.1629,48.5201,56.9337
20110308,26.7476,31.126,30.4995,43.2631,48.9118,57.2658
20110309,26.648,31.2611,30.7809,43.4589,49.4424,57.2013
20110310,26.0804,30.6627,30.1242,42.4706,49.4518,56.7492
20110311,26.5086,31.2032,30.3775,42.6384,49.4048,56.7492
20110314,26.0804,30.8461,30.143,42.3027,49.1138,56.5739
20110315,25.8912,30.5855,30.2743,41.6407,48.8883,55.9557
20110316,25.2041,30.296,29.2986,40.8855,48.2498,55.0978
20110317,25.453,30.3249,29.43,41.5475,48.2404,55.762
20110318,25.5426,31.1356,29.8147,42.5172,48.3155,55.8266
20110321,26.5086,31.8885,29.9084,42.5638,48.7381,56.5554
20110322,26.2696,31.0584,29.5707,42.396,48.8226,56.2141
20110323,26.3791,31.6086,29.505,42.5172,48.4564,56.1679
20110324,26.9467,31.4831,29.6461,42.6291,49.386,56.4355
20110325,27.2256,31.8692,30.0034,42.7689,49.1512,56.1679
20110328,27.0762,32.207,29.7213,42.8715,49.048,55.965
20110329,27.1559,32.4096,29.6931,42.8995,49.0574,56.5462
20110330,26.8272,33.2493,30.0128,43.2911,49.17,57.1459
20110331,26.4588,32.7185,29.8059,43.0114,48.9353,56.9337
20110401,26.4389,33.3748,30.1726,43.2351,48.9353,57.3027
20110404,25.921,33.3651,29.8529,43.404,49.4142,57.4226
20110405,25.8314,33.7319,30.0598,43.6758,49.5363,56.9337
20110406,26.0107,34.1276,30.4829,44.6695,49.7711,56.9614
20110407,26.1202,34.9287,30.2196,44.4164,49.7617,57.2935
20110408,25.9907,34.0407,29.7401,43.9102,49.3298,57.0813
20110411,26.2795,34.2434,29.5144,43.9383,49.602,57.3858
20110412,25.7418,33.9828,29.5521,43.779,50.297,58.0316
20110413,26.5683,34.311,28.8657,43.3571,50.3815,58.1423
20110414,26.5285,34.2531,28.3767,42.1853,50.25,58.4191
20110415,26.7675,34.6102,28.1229,42.0728,50.2406,59.1387
20110418,26.4687,34.2627,27.7844,41.2104,50.081,58.9449
20110419,26.5882,34.1952,28.3016,41.8572,50.1186,58.9542
20110420,27.843,34.1565,27.0698,41.7634,50.4003,58.7697
20110421,28.3907,34.5812,26.8347,41.8759,50.297,58.3453
20110425,28.1716,34.4944,26.8254,41.8197,50.1467,58.4745
20110426,28.1915,34.6488,27.1544,42.3072,50.6444,58.9081
20110427,27.9824,37.0037,27.5117,42.6634,51.067,59.5082
20110428,28.1915,37.4187,27.5399,43.0009,51.3957,60.0199
20110429,28.2114,37.8145,27.3801,42.7946,51.6305,60.3733
20110502,27.9824,37.6504,27.3706,42.3634,51.6962,60.5967
20110503,27.8728,37.5346,27.7562,43.029,52.0812,61.1082
20110504,27.2455,36.9458,27.1992,42.6634,51.9873,61.8525
20110505,26.877,36.6756,26.5572,42.3634,51.6774,61.2478
20110506,27.0364,36.5694,26.6517,42.1947,51.6962,60.7269
20110509,27.0463,36.9651,26.6611,42.1478,51.7338,60.6059
20110510,27.3251,37.1292,26.9348,42.3259,52.1187,61.1548
20110511,27.2256,36.5115,26.6138,41.5197,52.1706,61.3409
20110512,27.6139,36.5984,26.6611,41.3135,52.6527,62.1595
20110513,27.4745,36.8107,26.3967,40.451,52.6527,62.1873
20110516,27.3052,36.8397,26.3118,40.2448,53.0119,62.2897
20110517,27.2654,37.1389,27.1331,41.0791,52.4447,62.6618
20110518,27.6438,37.5457,27.2936,41.276,52.1422,62.6711
20110519,27.8728,37.8363,27.0104,41.2478,52.4353,62.7362
20110520,27.9525,37.507,26.4817,40.4698,52.2651,62.699
20110523,27.355,36.732,26.0097,39.8792,52.2084,62.4107
20110524,27.2256,36.5286,26.0757,39.6636,51.8019,62.3548
20110525,27.4944,36.858,26.038,39.6636,51.575,61.7688
20110526,28.072,37.7201,26.1418,39.7667,51.5845,61.5176
20110527,28.311,37.5845,26.5667,40.0948,51.7263,61.5827
20110531,28.311,38.6113,26.7838,40.4885,52.1612,62.3083
20110601,28.0023,38.1947,25.462,39.1667,51.3576,61.8152
20110602,28.2413,38.4466,25.6225,38.9792,50.5825,61.406
20110603,27.8131,38.1754,25.3677,39.0073,50.7526,60.885
20110606,27.1957,37.507,24.8107,38.023,50.8377,60.9316
20110607,26.9567,38.0688,24.3008,38.1074,50.8661,60.4943
20110608,26.9368,38.1947,23.9799,37.873,50.7621,60.3269
20110609,26.8272,40.4614,24.7917,38.4449,50.7054,60.485
20110610,26.2098,39.8899,24.8201,38.5105,49.8641,60.1688
20110613,26.1401,39.8899,25.4149,39.1105,49.76,60.2339
20110614,26.9866,40.3161,25.5093,39.0073,49.9964,60.2431
20110615,26.3891,38.9115,25.0655,38.1543,49.4859,59.3036
20110616,25.9907,37.0808,25.2827,37.8355,49.9397,59.7687
20110617,25.7518,35.2209,25.7642,38.248,50.0059,60.2059
20110620,25.921,36.1121,25.4432,37.9199,50.1287,60.5501
20110621,26.5484,36.6352,25.9152,38.3511,50.3745,59.7129
20110622,26.3492,36.6255,25.8492,38.1449,50.1287,59.5827
20110623,26.5086,36.4705,25.5282,37.6012,50.384,59.1082
20110624,25.5227,35.899,25.7359,37.0387,49.5427,58.1873
20110627,26.3891,36.0152,25.9152,37.4043,49.4104,58.4571
20110628,26.7575,36.2186,25.9624,37.0387,49.6278,58.364
20110629,26.9965,36.3252,26.51,37.9386,49.779,58.1873
20110630,27.4646,37.1776,26.51,38.3886,50.2517,59.2012
20110701,27.7235,37.7782,27.0765,39.2753,50.592,59.8059
20110705,27.7832,37.6716,26.8405,38.7094,50.4785,59.778
20110706,27.7135,38.2044,26.5289,38.2378,50.7621,60.1501
20110707,27.7633,38.5241,27.067,38.9923,51.5278,60.4106
20110708,27.7434,38.1657,26.7366,38.4358,51.0835,60.4106
20110711,27.0762,36.4318,26.0569,37.1908,50.9133,60.178
20110712,26.8471,35.1434,25.8775,37.1908,50.9984,60.0664
20110713,26.9268,35.434,26.0002,37.3889,51.0835,60.1688
20110714,26.7177,35.1919,25.7736,38.0491,50.7054,60.1129
20110715,26.6978,35.3081,25.6604,37.7284,50.6865,60.2618
20110718,26.4887,34.3975,25.4054,37.5586,50.4218,59.992
20110719,27.2455,35.5212,26.7555,38.0585,50.9795,60.0757
20110720,27.2953,35.3565,27.067,38.5867,50.9511,60.2021
20110721,27.2355,35.9862,27.6901,39.8695,51.4805,60.5023
20110722,27.6438,35.9958,27.5202,39.7752,51.5278,60.2584
20110725,27.3351,36.1896,27.3503,39.313,51.0173,59.3205
20110726,27.3052,36.1896,27.3503,39.0772,50.6675,59.1798
20110727,26.4986,34.3394,27.0198,38.4264,50.384,58.4107
20110728,26.4787,34.1263,26.7366,38.3887,50.1004,58.1107
20110729,26.0306,34.5428,26.4345,38.2095,49.9208,57.7823
20110801,25.9907,34.2522,26.3873,38.1717,49.7317,57.6324
20110802,24.975,33.2448,25.6698,37.6152,48.881,57.0883
20110803,24.9153,34.5428,25.9069,37.6435,48.4745,56.9852
20110804,23.4415,32.5086,24.4275,35.7382,47.3969,55.8973
20110805,22.9037,31.8887,23.925,35.5307,48.068,56.9102
20110808,21.9677,28.9052,21.8293,32.2861,46.3854,55.6346
20110809,22.3959,30.61,23.4224,34.2291,47.9546,56.5069
20110810,21.4598,28.2271,21.6207,32.3333,46.0355,54.7625
20110811,22.5552,30.4357,23.0431,34.6347,47.3398,56.7038
20110812,23.0431,30.8716,22.7871,33.899,47.3684,57.3228
20110815,23.2722,31.6756,23.7448,34.7762,47.5588,58.0169
20110816,22.9037,30.3097,23.3086,33.9933,49.5012,57.7637
20110817,22.4257,30.5237,23.5457,34.4838,49.0156,57.773
20110818,20.5138,27.0987,22.4741,33.1727,49.3012,57.0603
20110819,20.1852,26.2619,22.1232,32.3521,49.7772,57.0603
20110822,20.5237,26.2132,21.706,31.4749,49.6726,57.8199
20110823,21.1113,27.663,22.6828,32.8143,50.6056,59.0391
20110824,21.3403,29.0739,23.1284,33.7669,50.8056,59.3674
20110825,21.1013,28.422,23.3845,33.682,50.1391,58.4764
20110826,21.5195,28.9085,23.3086,34.1065,50.3677,58.6827
20110829,22.1369,29.9496,24.1241,35.4836,50.6437,59.1892
20110830,21.9278,29.901,24.0767,34.9837,50.2914,59.6393
20110831,22.4656,29.9302,24.6552,35.2949,50.5295,59.5832
20110901,22.0573,29.4923,23.925,34.248,50.1391,59.283
20110902,21.3602,28.5387,22.9767,32.6917,49.5202,58.6734
20110906,21.3801,28.3247,22.7112,31.5881,49.3012,58.6078
20110907,21.9975,29.4145,23.65,32.8426,49.882,58.861
20110908,21.6789,29.288,23.1664,31.6353,49.7392,59.011
20110909,21.2108,28.2468,22.3413,30.2865,48.9584,58.0637
20110912,21.5195,28.675,22.8534,30.5317,49.3012,57.9419
20110913,21.7884,29.6674,23.1189,30.6826,49.1679,58.167
20110914,21.9677,30.8253,23.4698,30.9373,49.7772,58.5327
20110915,22.5651,31.4773,23.8491,31.8616,49.9392,58.8234
20110916,22.6249,31.9735,23.65,31.5315,50.1486,60.324
20110919,22.4158,31.8178,23.0715,30.626,49.9677,59.8364
20110920,21.7486,32.0611,23.4604,30.494,49.8344,60.2021
20110921,21.2706,30.9129,22.5121,28.6076,48.9203,59.1705
20110922,20.4341,29.6674,22.0474,27.6927,47.873,57.4353
20110923,20.4839,29.5118,22.4457,27.8907,48.3491,57.4166
20110926,21.2308,30.2805,23.5173,29.9752,49.3584,58.6827
20110927,21.4598,30.6502,23.6974,29.7394,49.5107,59.3861
20110928,21.2606,29.9107,23.2138,28.7396,48.9108,58.814
20110929,21.2009,30.0469,23.631,29.5225,49.3869,59.63
20110930,20.9519,29.7064,22.9387,28.4567,49.4631,59.2923
20111003,20.3046,28.169,22.0379,27.0607,49.5583,59.0579
20111004,20.8922,29.8426,23.0146,28.9545,50.4438,59.5269
20111005,21.5295,29.5215,23.2517,29.3732,50.1391,59.4799
20111006,22.2365,30.6697,24.1431,30.8481,50.2438,59.6956
20111007,22.2564,29.9594,23.2896,29.2115,51.1198,59.8457
20111010,22.7544,30.7572,24.7784,30.7339,52.148,60.7742
20111011,22.9336,30.5237,24.6646,30.6863,52.0815,60.5491
20111012,22.7842,31.1854,25.5655,31.5712,52.6051,60.8868
20111013,22.6149,30.7183,24.7784,30.0964,52.4052,60.6242
20111014,22.9834,31.2924,25.3095,30.3342,52.8146,60.8586
20111017,22.5651,30.621,23.0811,29.4969,52.091,60.0989
20111018,23.8597,31.4383,24.5129,31.2477,53.1859,60.793
20111019,23.6207,31.1854,23.8491,30.6387,53.5477,61.1846
20111020,23.7302,30.1053,24.5129,31.5522,53.6906,61.5534
20111021,23.9195,30.5042,24.9492,31.8472,54.1951,62.6785
20111024,24.2082,31.8373,25.1577,32.9224,54.0238,61.7992
20111025,23.7302,31.1659,24.1241,31.7425,53.9572,60.9482
20111026,23.7203,32.713,24.4371,32.5798,54.5951,61.4116
20111027,24.7659,35.7002,25.6604,35.1965,54.9664,61.7425
20111028,24.9153,34.9023,25.6414,34.911,54.3856,61.1751
20111031,24.4472,34.5812,24.5888,33.1222,54.0618,60.4565
20111101,23.6705,33.0828,23.3845,31.0288,53.5667,59.2369
20111102,24.1983,33.8806,24.2225,32.0945,54.1285,59.3975
20111103,24.8954,34.6299,24.6132,32.7511,54.7188,59.7758
20111104,24.5767,34.4353,24.1367,32.2563,54.6521,59.4732
20111107,24.4871,34.2309,24.213,32.5703,55.1854,60.0405
20111108,24.8954,34.7466,25.3088,33.3601,56.5183,60.7591
20111109,23.9692,33.0828,23.7841,30.9813,55.3187,59.3409
20111110,23.9692,33.2287,23.9176,31.143,55.3472,59.8136
20111111,24.5568,34.085,24.4322,31.7044,56.3756,60.4377
20111114,24.3477,32.8395,23.889,30.9432,56.0804,59.5962
20111115,24.4771,33.7639,24.1177,31.1621,54.7855,60.1728
20111116,24.1286,32.2496,23.7461,29.9536,53.9285,59.7663
20111117,23.2124,31.849,23.3649,28.8975,53.8524,59.2747
20111118,22.9734,32.0542,23.5269,29.1353,54.4903,59.7947
20111121,22.6747,31.9956,23.0695,28.5169,54.0142,58.3292
20111122,22.4257,32.0933,22.8027,27.965,54.1476,58.348
20111123,22.0075,30.9893,22.1071,27.0325,54.0142,57.7712
20111125,21.7187,30.9014,22.4025,27.1181,54.3285,57.809
20111128,22.3959,31.5071,23.0219,27.7556,54.4712,58.8397
20111129,22.2963,31.2433,22.9551,27.2133,55.3758,59.1328
20111130,22.9336,33.8811,24.718,29.4779,56.0804,61.0239
20111201,23.073,33.969,24.4227,28.9545,55.7947,60.5321
20111202,23.2025,34.2231,24.88,30.9147,55.4044,61.2319
20111205,23.4514,34.692,25.5184,31.9328,55.5281,61.2886
20111206,23.4813,34.3989,25.4423,31.6759,56.0138,61.3548
20111207,23.4913,34.4673,25.7948,32.4276,56.1147,61.6951
20111208,23.1328,34.0374,24.9277,30.6007,55.5207,60.8442
20111209,23.4614,34.6334,25.69,31.6283,55.9038,61.4966
20111212,22.9933,33.6857,25.0611,30.477,55.6548,60.8536
20111213,22.5651,32.7283,24.5465,29.7062,55.147,61.213
20111214,22.117,32.191,24.7085,29.9917,55.2428,60.9388
20111215,22.1967,31.6146,24.3845,30.201,55.511,61.4116
20111216,22.2067,31.8881,24.7371,30.3533,55.8464,61.4588
20111219,21.8382,31.6634,24.1177,29.2019,55.3578,61.4304
20111220,22.3262,32.9237,25.2231,30.6482,56.6799,62.1679
20111221,21.4399,32.9725,25.6043,30.7244,56.8811,62.4043
20111222,21.5992,33.4415,25.9472,31.8091,56.7087,62.5462
20111223,21.7187,33.7248,26.4522,31.9518,57.4559,63.0095
20111227,21.5295,33.334,26.3379,31.4665,57.3218,63.1796
20111228,21.3403,32.7381,25.8043,31.0288,57.2165,62.8771
20111229,21.4996,33.3438,26.4808,31.8186,57.4656,63.3026
20111230,21.4498,32.9335,26.2617,31.6473,57.2644,63.1134
20120103,21.6291,34.3305,27.0908,33.2364,57.7913,63.1891
20120104,21.7585,34.2524,27.2527,33.5139,57.2068,63.0662
20120105,21.7984,34.8385,27.7101,34.2136,57.0248,62.9055
20120106,21.888,34.9949,27.5958,33.8685,56.5267,62.7069
20120109,21.888,34.9949,27.9102,33.8206,56.7087,63
20120110,21.7585,35.4931,28.0246,34.5586,56.5649,62.7069
20120111,22.0175,34.9069,28.1961,35.1048,56.9482,62.0544
20120112,22.4058,35.8644,28.2056,35.3157,57.0344,62.2814
20120113,22.127,35.0437,28.2056,34.3765,57.0248,62.1774
20120117,22.0971,34.5455,28.4439,33.4085,57.3793,62.7164
20120118,22.6149,34.7311,28.825,35.0569,57.4847,62.9122
20120119,23.083,35.7276,28.6916,35.3732,58.0787,63.0075
20120120,23.1427,35.5908,29.1299,35.6894,58.4715,63.1219
20120123,23.3817,36.0011,29.4538,36.1111,58.3661,61.9782
20120124,25.0049,35.9718,29.0823,36.0536,58.7973,61.4636
20120125,25.5526,37.4275,28.8154,36.0632,58.9505,61.9877
20120126,25.5128,37.1735,27.6434,35.8715,58.3949,61.7591
20120127,25.7418,36.7925,28.3009,35.7469,58.2225,61.4255
20120130,25.6123,36.1868,27.8816,35.4498,58.7206,60.2055
20120131,25.6621,36.4212,27.8816,35.7948,58.826,60.1102
20120201,25.5924,36.7143,28.5516,35.9865,59.535,60.2817
20120202,25.9111,36.6655,28.609,36.0536,59.4009,60.4057
20120203,26.2994,37.6034,29.2979,36.7628,59.42,59.8528
20120206,26.1401,37.7694,28.9248,36.5807,59.3051,60.5105
20120207,26.0505,38.0528,28.9822,36.3507,59.1614,60.7487
20120208,26.2397,37.3884,29.2692,36.667,59.0368,60.6249
20120209,26.2895,37.4861,29.2884,36.2932,59.4009,61.0633
20120210,26.1003,37.5447,28.9248,35.9961,59.2572,60.8632
20120213,26.3094,37.8183,29.2884,36.6861,59.1805,61.2157
20120214,26.2795,37.7206,29.0874,36.3219,59.5734,61.435
20120215,26.4787,37.4359,28.8195,35.7853,59.1517,61.4445
20120216,27.3948,37.7008,29.0396,36.3794,59.4296,62.1211
20120217,26.9766,37.7891,29.7476,36.8874,59.9086,61.9401
20120221,27.1359,37.9068,29.5754,36.849,57.523,61.5017
20120222,26.9368,38.0441,29.2884,36.504,56.1051,61.4255
20120223,27.116,38.3777,29.2979,36.849,56.0572,63.322
20120224,27.4048,38.2207,28.9056,36.6765,56.3254,63.5507
20120227,27.7434,38.515,29.7381,37.5295,56.0763,63.6175
20120228,27.8828,37.9264,30.0442,37.5295,56.4787,64.2846
20120229,27.5841,37.8872,29.9964,37.6253,56.6607,64.4467
20120301,28.1517,38.5052,30.2069,38.7274,56.3542,63.5507
20120302,28.3707,38.2109,29.939,38.9383,56.5937,63.5604
20120305,27.9923,37.8185,29.5945,38.7274,56.8811,63.7986
20120306,27.5841,36.6707,28.8195,37.702,56.4883,63.7128
20120307,27.9226,36.6413,29.1065,38.2674,57.3314,63.465
20120308,28.4006,37.7891,30.0251,38.7274,57.6573,63.7891
20120309,28.8886,38.0638,30.2738,39.2929,57.9274,63.7509
20120312,28.9284,39.2802,30.1782,38.8712,58.5253,64.5992
20120313,29.496,40.7223,31.9005,41.5642,58.8147,64.7135
20120314,28.9782,40.7812,31.8622,41.7367,58.9014,64.6278
20120315,28.8786,41.203,32.5703,42.8388,59.0654,64.5515
20120316,28.7691,41.723,32.4363,42.6663,58.6893,64.0655
20120319,28.8687,41.0657,32.7807,43.1167,58.5735,64.0369
20120320,28.7292,40.8008,32.7712,43.4809,58.4578,64.0559
20120321,29.0977,40.9872,32.5798,43.2701,58.4385,64.0655
20120322,29.018,40.7125,32.0233,42.8196,58.4964,64.3609
20120323,29.0579,40.8695,32.244,43.3659,58.6217,64.3418
20120326,29.4761,41.4679,32.9638,44.2093,59.0558,64.3228
20120327,29.4263,41.5366,32.6182,44.0272,58.9497,64.0083
20120328,29.4263,41.1932,33.0597,44.3243,58.9883,64.0369
20120329,29.4661,40.7812,32.6279,43.8068,58.6893,63.951
20120330,29.7549,41.2913,32.7143,44.008,58.969,64.0464
20120402,29.5856,41.5072,33.0597,44.1997,59.1715,64.3895
20120403,29.6952,42.1841,33.0885,43.8427,58.4578,63.951
20120404,29.0877,41.4581,32.5511,42.907,58.1492,64.1703
20120405,28.8886,41.5464,32.3976,42.7816,58.506,64.2179
20120409,28.5898,40.8008,32.0713,42.3572,58.0623,63.7033
20120410,28.2413,40.065,31.6298,41.5179,57.8599,63.2458
20120411,28.5102,41.0559,32.2728,42.4343,57.7055,63.3983
20120412,29.0977,42.0761,32.5799,43.206,57.9563,62.998
20120413,28.7093,40.9087,31.4859,41.5854,57.6959,62.7312
20120416,28.7193,40.8499,31.8793,41.8459,58.4964,63.7033
20120417,29.1774,41.9388,32.3592,42.3861,59.7116,63.8653
20120418,29.0081,41.4679,32.244,41.817,59.866,63.6461
20120419,27.9625,40.4575,31.793,41.6626,59.5284,63.5222
20120420,27.8031,40.8302,31.6586,41.2285,60.2228,64.3513
20120423,27.5542,40.6537,31.39,41.3443,57.4162,63.5317
20120424,27.3849,40.8106,31.7642,41.7591,55.6801,63.8081
20120425,28.062,41.203,32.0137,41.6144,55.246,64.2902
20120426,28.3707,40.742,32.4552,42.2028,56.7989,64.2614
20120427,28.2114,40.7812,32.4264,41.8459,57.0015,61.9547
20120430,28.082,40.1435,32.0425,41.4408,56.8085,61.1088
20120501,28.55,39.8394,32.7046,42.2125,57.0111,61.0897
20120502,28.3508,39.3587,32.4245,41.6916,56.9242,61.5029
20120503,28.0919,38.7505,32.2313,41.4697,56.8471,62.0315
20120504,27.7434,38.3188,31.9608,40.2542,56.712,61.8201
20120507,27.6338,38.0638,32.3762,40.3218,57.1365,61.8008
20120508,27.2753,38.0147,32.0381,39.9359,56.9146,61.6567
20120509,27.3849,37.6517,31.5552,39.251,57.3494,61.2722
20120510,25.9509,37.5634,32.0091,39.2028,57.4367,61.6087
20120511,26.2795,37.6419,32.1927,35.6529,57.6892,61.1858
20120514,25.9808,37.1514,31.3234,34.534,57.3882,61.1281
20120515,26.0007,37.1808,31.1302,34.968,57.6504,61.3011
20120516,25.453,36.553,30.9081,34.2542,57.563,61.8297
20120517,25.4032,35.282,30.3575,32.7397,59.9129,61.5605
20120518,24.8057,35.0554,29.7877,32.2767,60.5829,61.0224
20120521,25.6721,35.8338,30.3189,31.4085,61.1947,60.9262
20120522,25.463,35.7057,30.599,32.8266,61.8453,60.686
20120523,25.3534,35.9914,30.6666,33.0581,62.6998,59.9458
20120524,24.0987,36.6712,30.7053,32.7301,63.2047,60.167
20120525,24.1286,36.7796,30.7342,32.2767,63.3989,60.0612
20120529,24.1186,37.085,31.1012,32.4311,63.7388,60.4937
20120530,23.9593,36.2968,30.6376,31.8137,63.5738,59.9363
20120531,23.7701,36.0899,31.0046,31.997,64.0301,59.8401
20120601,23.073,34.8584,29.1501,30.8105,63.6125,59.1577
20120604,22.8241,34.7598,29.0536,29.9134,64.0398,59.0424
20120605,23.302,35.5382,29.4303,30.8491,63.5932,58.7733
20120606,24.268,36.1096,29.8069,31.7847,63.9718,59.4557
20120607,24.5169,35.9126,30.1354,31.7172,64.0787,60.3784
20120608,24.5369,35.7352,30.3382,32.4696,66.1373,60.2631
20120611,24.2282,35.0653,29.9132,31.6497,65.5255,60.0997
20120612,24.4472,35.548,30.2609,32.5565,65.7197,60.3304
20120613,24.1584,34.7795,30.4637,33.0388,65.0594,60.0516
20120614,23.8697,34.5234,30.8694,33.3667,65.642,60.6667
20120615,24.7559,35.1638,31.4393,33.7912,65.8168,60.2918
20120618,24.5867,35.5086,31.3813,33.386,66.1567,59.8401
20120619,25.3833,35.9323,31.8932,34.1577,65.8653,59.9074
20120620,25.214,35.4988,31.6421,35.1417,66.516,57.966
20120621,24.0489,34.2475,31.1785,34.1867,65.7489,57.4566
20120622,24.6364,34.5628,31.7773,34.8909,65.4673,57.668
20120625,23.6904,33.5972,31.1302,34.0227,66.2441,57.024
20120626,23.8995,34.2278,31.2462,34.4954,66.681,57.0337
20120627,24.0987,34.9076,31.6035,35.4504,66.5742,57.5719
20120628,23.5809,34.9865,31.3427,34.5629,66.3314,57.8698
20120629,25.5227,35.9323,32.2699,34.4471,67.6326,58.783
20120702,25.1144,36.021,32.3858,34.9873,67.3414,58.8021
20120703,25.4928,36.6614,32.3858,34.8219,68.2833,58.8214
20120705,25.1742,36.1786,31.9995,33.431,68.9727,58.9944
20120706,23.9692,35.9323,31.9899,33.003,69.2349,58.9174
20120709,23.6108,36.2574,32.1348,33.0322,69.6525,59.2347
20120710,23.4713,36.287,31.8449,33.3434,69.9146,59.3692
20120711,23.4713,36.356,32.1637,33.7033,70.2059,59.0232
20120712,23.2323,35.4692,31.7967,33.1392,70.2739,61.2434
20120713,23.551,36.0998,32.7239,35.0651,71.0604,62.5698
20120716,23.1527,35.6663,32.8302,34.0827,70.8857,62.3295
20120717,22.8041,35.8239,32.9171,33.9951,70.9342,62.7812
20120718,25.0049,36.2279,32.8012,33.9854,70.74,62.812
20120719,25.3534,36.4446,33.004,33.5185,69.4582,62.9187
20120720,24.9252,35.7648,32.637,32.9738,70.1962,62.7733
20120723,24.7061,35.3017,32.3182,33.5185,69.7301,62.3951
20120724,25.2738,35.2032,32.1444,33.8492,70.0797,62.1043
20120725,25.0248,35.4594,31.9705,34.1799,69.9341,62.017
20120726,25.6522,39.5482,32.637,34.8219,71.6236,62.6666
20120727,26.4189,40.2773,32.9461,35.9016,72.3519,63.0544
20120730,26.1899,40.1985,32.7818,35.0943,72.7694,63.0737
20120731,26.1202,39.9423,32.7239,35.0651,72.3131,62.6472
20120801,26.0505,39.7157,32.6949,35.0262,71.5071,62.1043
20120802,25.9808,39.3019,32.2023,34.1702,71.944,61.5711
20120803,26.6779,40.0704,33.1972,35.104,72.3131,63.6361
20120806,26.4986,39.6369,32.8302,35.3374,72.1868,63.8397
20120807,26.8173,40.2182,32.8302,35.9794,71.8469,64.1984
20120808,26.6679,39.2132,32.8595,36.0864,72.5577,64.6734
20120809,26.877,39.0063,32.8498,35.9016,72.0891,64.6928
